57.620,6,-14,-4
57.640,8,-14,-4
57.660,8,-14,-4
57.680,4,-14,-5
57.700,3,-15,-6
57.720,3,-15,-6
57.740,4,-15,-6
57.760,4,-15,-7
57.780,3,-14,-8
57.800,3,-14,-9
57.820,3,-15,-9
57.840,3,-17,-11
57.860,4,-15,-13
57.880,5,-10,-14
57.900,5,-9,-14
57.920,5,-9,-14
57.940,3,-10,-15
57.960,1,-11,-15
57.980,0,-11,-16
58.000,-1,-12,-16
58.020,-2,-14,-15
58.040,-2,-15,-14
58.060,-1,-13,-14
58.080,0,-10,-16
58.100,1,-10,-17
58.120,2,-10,-17
58.140,2,-10,-14
58.160,2,-9,-11
58.180,1,-7,-11
58.200,1,-3,-10
58.220,1,1,-9
58.240,1,1,-9
58.260,0,-2,-11
58.280,0,-5,-13
58.300,1,-6,-14
58.320,1,-6,-14
58.340,2,-8,-13
58.360,4,-10,-14
58.380,6,-10,-16
58.400,7,-7,-17
58.420,9,-2,-17
58.440,9,3,-15
58.460,6,3,-14
58.480,5,1,-12
58.500,4,-1,-12
58.520,3,-1,-11
58.540,3,-1,-12
58.560,4,-4,-15
58.580,4,-7,-16
58.600,5,-12,-16
58.620,7,-14,-15
58.640,8,-13,-15
58.660,7,-10,-15
58.680,5,-6,-16
58.700,4,-2,-16
58.720,4,0,-13
58.740,4,1,-11
58.760,4,1,-11
58.780,4,2,-12
58.800,5,0,-14
58.820,7,-5,-15
58.840,7,-10,-14
58.860,7,-14,-12
58.880,7,-14,-12
58.900,9,-14,-12
58.920,12,-14,-15
58.940,12,-10,-15
58.960,12,-2,-15
58.980,8,2,-13
59.000,4,2,-13
59.020,4,1,-12
59.040,4,0,-12
59.060,7,-2,-14
59.080,7,-3,-15
59.100,9,-9,-15
59.120,14,-16,-15
59.140,14,-17,-11
59.160,12,-17,-11
59.180,8,-12,-11
59.200,6,-7,-13
59.220,4,-4,-13
59.240,4,-1,-11
59.260,3,0,-9
59.280,2,0,-8
59.300,2,-1,-8
59.320,4,-2,-11
59.340,8,-5,-14
59.360,10,-10,-14
59.380,10,-15,-13
59.400,10,-16,-12
59.420,10,-15,-12
59.440,10,-13,-13
59.460,10,-8,-12
59.480,8,-3,-9
59.500,5,-1,-8
59.520,3,-1,-8
59.540,3,-2,-8
59.560,5,-3,-10
59.580,8,-6,-14
59.600,10,-13,-15
59.620,11,-15,-15
59.640,11,-15,-13
59.660,12,-13,-11
59.680,12,-13,-11
59.700,9,-11,-11
59.720,6,-9,-11
59.740,3,-5,-10
59.760,3,-3,-9
59.780,5,-3,-9
59.800,5,-4,-7
59.820,2,-4,-7
59.840,2,-4,-9
59.860,3,-6,-13
59.880,6,-13,-15
59.900,6,-23,-16
59.920,4,-23,-16
59.940,4,-22,-15
59.960,4,-13,-12
59.980,5,-9,-9
60.000,5,-6,-8
60.020,3,-6,-8
60.040,0,-8,-8
60.060,1,-11,-8
60.080,5,-16,-12
60.100,5,-21,-14
60.120,5,-20,-13
60.140,6,-13,-12
60.160,10,-15,-12
60.180,15,-20,-11
60.200,14,-19,-9
60.220,7,-16,-9
60.240,5,-12,-9
60.260,2,-10,-9
60.280,0,-7,-8
60.300,-1,-7,-7
60.320,-1,-8,-7
60.340,-1,-12,-8
60.360,1,-18,-10
60.380,2,-20,-11
60.400,2,-19,-11
60.420,2,-13,-10
60.440,2,-9,-7
60.460,4,-8,-7
60.480,5,-10,-8
60.500,4,-13,-11
60.520,1,-13,-11
60.540,-1,-13,-10
60.560,-1,-12,-9
60.580,0,-9,-9
60.600,3,-9,-10
60.620,6,-10,-12
60.640,11,-16,-12
60.660,11,-16,-12
60.680,9,-16,-11
60.700,7,-9,-9
60.720,5,-7,-9
60.740,4,-7,-9
60.760,3,-8,-9
60.780,3,-10,-9
60.800,5,-12,-10
60.820,8,-12,-9
60.840,9,-12,-9
60.860,9,-12,-9
60.880,7,-12,-10
60.900,6,-11,-10
60.920,5,-9,-9
60.940,5,-8,-9
60.960,7,-8,-10
60.980,10,-9,-10
61.000,12,-9,-10
61.020,12,-9,-9
61.040,10,-9,-8
61.060,9,-5,-8
61.080,9,-4,-8
61.100,11,-4,-10
61.120,12,-5,-10
61.140,11,-6,-10
61.160,8,-7,-11
61.180,6,-11,-14
61.200,5,-19,-16
61.220,4,-20,-17
61.240,4,-15,-17
61.260,4,-6,-17
61.280,3,-3,-17
61.300,3,-3,-16
61.320,4,-5,-15
61.340,7,-9,-15
61.360,7,-11,-14
61.380,7,-12,-12
61.400,5,-12,-11
61.420,5,-12,-11
61.440,5,-9,-11
61.460,5,-8,-11
61.480,5,-7,-10
61.500,5,-7,-10
61.520,5,-7,-10
61.540,4,-7,-10
61.560,3,-7,-11
61.580,3,-7,-14
61.600,5,-7,-14
61.620,7,-6,-15
61.640,7,-6,-14
61.660,6,-6,-14
61.680,7,-5,-10
61.700,8,0,-10
61.720,11,2,-11
61.740,12,1,-13
61.760,12,-4,-14
61.780,12,-9,-14
61.800,11,-11,-13
61.820,9,-10,-12
61.840,8,-8,-10
61.860,6,-5,-9
61.880,4,-4,-9
61.900,3,-3,-10
61.920,4,-2,-10
61.940,7,-2,-13
61.960,10,-1,-16
61.980,10,0,-16
62.000,10,-2,-19
62.020,11,-7,-20
62.040,14,-10,-18
62.060,15,-10,-17
62.080,13,-10,-14
62.100,10,-9,-12
62.120,8,-8,-12
62.140,7,-6,-11
62.160,6,-2,-10
62.180,5,1,-9
62.200,4,4,-8
62.220,3,4,-8
62.240,3,3,-8
62.260,3,0,-14
62.280,4,-2,-17
62.300,9,-6,-21
62.320,10,-12,-21
62.340,10,-15,-18
62.360,12,-15,-16
62.380,13,-9,-15
62.400,13,-2,-13
62.420,10,3,-11
62.440,5,4,-11
62.460,2,4,-11
62.480,2,3,-11
62.500,6,3,-11
62.520,9,2,-12
62.540,10,-2,-15
62.560,13,-10,-17
62.580,14,-14,-15
62.600,13,-13,-12
62.620,9,-11,-13
62.640,6,-7,-14
62.660,3,-1,-13
62.680,3,4,-11
62.700,3,6,-9
62.720,3,6,-8
62.740,3,5,-8
62.760,6,1,-12
62.780,12,-2,-17
62.800,14,-7,-18
62.820,14,-13,-16
62.840,14,-14,-15
62.860,15,-12,-15
62.880,15,-8,-15
62.900,13,-2,-13
62.920,9,2,-11
62.940,4,2,-11
62.960,4,1,-11
62.980,4,1,-8
63.000,5,2,-8
63.020,8,2,-11
63.040,11,1,-17
63.060,18,-5,-17
63.080,18,-13,-16
63.100,16,-13,-13
63.120,11,-12,-13
63.140,7,-8,-13
63.160,5,-3,-12
63.180,4,2,-10
63.200,4,3,-9
63.220,3,4,-8
63.240,2,4,-8
63.260,3,3,-9
63.280,7,0,-16
63.300,11,-4,-19
63.320,13,-11,-18
63.340,13,-13,-15
63.360,14,-13,-15
63.380,16,-11,-14
63.400,15,-4,-12
63.420,9,1,-10
63.440,4,2,-9
63.460,2,2,-9
63.480,3,2,-8
63.500,7,2,-9
63.520,10,1,-13
63.540,14,-3,-16
63.560,16,-14,-16
63.580,15,-16,-14
63.600,13,-15,-13
63.620,11,-10,-13
63.640,8,-5,-12
63.660,7,-1,-12
63.680,5,2,-10
63.700,4,3,-9
63.720,3,3,-9
63.740,3,2,-11
63.760,7,0,-13
63.780,14,-3,-16
63.800,14,-11,-16
63.820,14,-16,-16
63.840,14,-16,-15
63.860,13,-13,-15
63.880,13,-5,-13
63.900,9,1,-10
63.920,5,1,-9
63.940,2,1,-8
63.960,2,0,-7
63.980,2,0,-7
64.000,6,-1,-10
64.020,10,-1,-14
64.040,13,-6,-15
64.060,14,-13,-15
64.080,14,-17,-12
64.100,12,-16,-12
64.120,10,-14,-12
64.140,7,-8,-12
64.160,5,-3,-12
64.180,3,0,-10
64.200,3,1,-10
64.220,3,0,-10
64.240,3,-2,-12
64.260,4,-4,-14
64.280,6,-6,-14
64.300,6,-10,-15
64.320,6,-16,-15
64.340,6,-20,-16
64.360,7,-21,-15
64.380,9,-18,-15
64.400,11,-10,-14
64.420,11,-6,-12
64.440,10,-3,-9
64.460,6,-1,-8
64.480,5,-1,-9
64.500,5,-1,-11
64.520,8,-3,-15
64.540,9,-8,-19
64.560,6,-11,-19
64.580,6,-11,-18
64.600,6,-11,-16
64.620,6,-11,-13
64.640,6,-11,-13
64.660,6,-15,-13
64.680,6,-15,-13
64.700,4,-12,-12
64.720,3,-7,-11
64.740,1,-2,-10
64.760,1,1,-8
64.780,1,1,-8
64.800,1,-2,-11
64.820,3,-4,-15
64.840,6,-5,-15
64.860,9,-7,-15
64.880,10,-10,-14
64.900,10,-12,-14
64.920,10,-12,-15
64.940,11,-12,-15
64.960,12,-8,-15
64.980,12,-5,-14
65.000,10,-1,-12
65.020,7,2,-11
65.040,5,4,-11
65.060,4,4,-10
65.080,6,3,-12
65.100,8,-2,-15
65.120,8,-7,-16
65.140,9,-15,-16
65.160,9,-17,-15
65.180,9,-15,-14
65.200,7,-10,-13
65.220,5,-6,-14
65.240,3,-4,-14
65.260,3,-1,-14
65.280,3,1,-13
65.300,3,3,-11
65.320,3,3,-9
65.340,3,2,-9
65.360,3,0,-10
65.380,5,-3,-15
65.400,7,-5,-16
65.420,11,-10,-18
65.440,11,-12,-18
65.460,9,-12,-17
65.480,9,-11,-16
65.500,10,-9,-16
65.520,10,-6,-16
65.540,9,-2,-14
65.560,7,1,-12
65.580,5,1,-11
65.600,5,1,-10
65.620,5,1,-10
65.640,8,1,-11
65.660,10,0,-14
65.680,11,-3,-15
65.700,13,-7,-15
65.720,15,-10,-14
65.740,14,-11,-13
65.760,10,-10,-13
65.780,8,-8,-13
65.800,7,-6,-14
65.820,4,-3,-13
65.840,2,0,-11
65.860,1,1,-10
65.880,0,2,-10
65.900,1,1,-12
65.920,4,0,-16
65.940,8,-2,-18
65.960,12,-7,-18
65.980,12,-11,-16
66.000,12,-12,-14
66.020,12,-10,-14
66.040,12,-7,-14
66.060,12,-3,-14
66.080,10,1,-13
66.100,6,2,-11
66.120,3,2,-11
66.140,3,1,-10
66.160,3,1,-10
66.180,7,0,-14
66.200,10,-2,-16
66.220,14,-6,-17
66.240,14,-10,-17
66.260,12,-11,-16
66.280,10,-10,-16
66.300,8,-7,-15
66.320,5,-5,-15
66.340,3,-1,-14
66.360,2,3,-12
66.380,1,4,-10
66.400,1,4,-9
66.420,1,3,-9
66.440,4,0,-15
66.460,6,-1,-16
66.480,11,-2,-16
66.500,14,-9,-16
66.520,14,-11,-15
66.540,14,-11,-15
66.560,14,-8,-15
66.580,14,-4,-15
66.600,10,1,-13
66.620,5,3,-12
66.640,3,3,-11
66.660,3,2,-11
66.680,3,1,-12
66.700,6,-1,-14
66.720,8,-2,-16
66.740,12,-5,-17
66.760,13,-9,-16
66.780,13,-10,-14
66.800,11,-10,-14
66.820,6,-9,-15
66.840,3,-7,-16
66.860,0,-5,-15
66.880,-1,-1,-13
66.900,-1,2,-11
66.920,0,4,-11
66.940,2,4,-12
66.960,4,1,-18
66.980,4,-3,-21
67.000,7,-9,-23
67.020,7,-12,-23
67.040,7,-12,-20
67.060,5,-10,-18
67.080,5,-7,-17
67.100,5,-3,-16
67.120,3,1,-14
67.140,0,2,-11
67.160,0,2,-10
67.180,1,2,-10
67.200,1,1,-11
67.220,0,-2,-17
67.240,0,-2,-17
67.260,0,-2,-18
67.280,-2,-3,-19
67.300,-2,-9,-21
67.320,1,-12,-20
67.340,5,-12,-16
67.360,4,-8,-16
67.380,1,-4,-16
67.400,-1,-2,-17
67.420,-2,-1,-16
67.440,-3,-1,-16
67.460,-4,-1,-13
67.480,-3,0,-12
67.500,-2,0,-13
67.520,-1,0,-15
67.540,0,-2,-15
67.560,3,-3,-16
67.580,4,-5,-17
67.600,5,-5,-17
67.620,6,-6,-17
67.640,6,-6,-17
67.660,5,-5,-17
67.680,4,-2,-17
67.700,1,1,-15
67.720,0,3,-12
67.740,0,3,-12
67.760,1,2,-13
67.780,3,-2,-19
67.800,3,-4,-20
67.820,3,-5,-20
67.840,3,-8,-20
67.860,3,-10,-20
67.880,3,-10,-18
67.900,2,-9,-18
67.920,1,-9,-18
67.940,1,-7,-17
67.960,3,-3,-15
67.980,3,0,-13
68.000,1,1,-11
68.020,-2,2,-10
68.040,-5,2,-10
68.060,-4,1,-14
68.080,0,-2,-15
68.100,4,-6,-19
68.120,8,-8,-21
68.140,8,-8,-20
68.160,8,-7,-17
68.180,9,-6,-16
68.200,9,-5,-15
68.220,9,-2,-15
68.240,6,1,-13
68.260,3,1,-13
68.280,1,1,-12
68.300,0,1,-11
68.320,2,1,-12
68.340,6,0,-12
68.360,9,0,-13
68.380,14,-3,-14
68.400,15,-5,-15
68.420,14,-6,-14
68.440,10,-6,-14
68.460,6,-6,-16
68.480,4,-6,-16
68.500,3,-4,-16
68.520,3,1,-14
68.540,3,4,-13
68.560,3,5,-13
68.580,3,4,-13
68.600,6,3,-15
68.620,8,1,-16
68.640,10,-1,-16
68.660,11,-5,-16
68.680,12,-8,-16
68.700,12,-8,-16
68.720,12,-6,-16
68.740,12,-2,-16
68.760,11,3,-13
68.780,8,3,-12
68.800,4,3,-11
68.820,3,3,-10
68.840,3,3,-9
68.860,5,3,-9
68.880,8,2,-13
68.900,10,-3,-16
68.920,14,-6,-16
68.940,14,-7,-15
68.960,12,-6,-15
68.980,8,-5,-16
69.000,4,-3,-17
69.020,2,1,-16
69.040,2,5,-12
69.060,3,6,-10
69.080,3,6,-9
69.100,3,6,-8
69.120,4,2,-10
69.140,7,-2,-16
69.160,10,-7,-20
69.180,12,-8,-20
69.200,12,-7,-19
69.220,14,-5,-17
69.240,14,-1,-15
69.260,12,3,-14
69.280,7,3,-13
69.300,1,2,-12
69.320,0,1,-10
69.340,-1,1,-10
69.360,3,1,-12
69.380,9,-2,-18
69.400,9,-6,-21
69.420,9,-9,-21
69.440,6,-9,-21
69.460,2,-7,-20
69.480,2,-4,-15
69.500,5,-2,-12
69.520,5,1,-11
69.540,2,5,-10
69.560,-3,5,-10
69.580,-3,1,-12
69.600,-1,-7,-18
69.620,1,-6,-20
69.640,2,-4,-20
69.660,2,-2,-19
69.680,2,-1,-19
69.700,2,-1,-19
69.720,2,-2,-19
69.740,1,-2,-16
69.760,1,-1,-13
69.780,1,1,-12
69.800,1,2,-12
69.820,0,2,-15
69.840,-1,0,-20
69.860,-1,-3,-21
69.880,0,-5,-21
69.900,1,-5,-21
69.920,-2,-4,-21
69.940,-4,-4,-22
69.960,-4,-3,-22
69.980,-3,-1,-19
70.000,-2,2,-15
70.020,-3,3,-13
70.040,-5,3,-12
70.060,-5,3,-11
70.080,-2,3,-10
70.100,-1,-1,-11
70.120,-2,-2,-12
70.140,-3,0,-13
70.160,-5,1,-15
70.180,-6,1,-17
70.200,-6,1,-19
70.220,-6,1,-20
70.240,-6,3,-20
70.260,-5,4,-18
70.280,-4,4,-17
70.300,-4,4,-16
70.320,-3,3,-15
70.340,-3,3,-15
70.360,-5,2,-16
70.380,-5,0,-16
70.400,-5,0,-16
70.420,-4,0,-17
70.440,-4,1,-21
70.460,-4,3,-21
70.480,-6,3,-19
70.500,-9,4,-19
70.520,-8,4,-19
70.540,-7,7,-16
70.560,-5,7,-15
70.580,-5,7,-14
70.600,-7,7,-13
70.620,-9,7,-9
70.640,-9,7,-8
70.660,-9,7,-8
70.680,-9,5,-10
70.700,-8,3,-12
70.720,-7,2,-12
70.740,-6,2,-13
70.760,-7,3,-13
70.780,-7,3,-13
70.800,-7,3,-13
70.820,-7,3,-13
70.840,-8,5,-15
70.860,-10,6,-16
70.880,-10,6,-16
70.900,-9,4,-17
70.920,-8,4,-17
70.940,-8,5,-17
70.960,-5,6,-19
70.980,-5,6,-20
71.000,-7,5,-18
71.020,-11,5,-16
71.040,-11,5,-13
71.060,-9,6,-13
71.080,-8,6,-14
71.100,-8,4,-15
71.120,-8,4,-16
71.140,-8,4,-16
71.160,-6,7,-15
71.180,-5,7,-13
71.200,-5,6,-12
71.220,-5,5,-11
71.240,-5,5,-11
71.260,-5,6,-11
71.280,-5,8,-11
71.300,-5,8,-13
71.320,-6,8,-14
71.340,-6,8,-14
71.360,-7,8,-12
71.380,-8,8,-11
71.400,-9,7,-11
71.420,-8,7,-11
71.440,-1,7,-11
71.460,5,8,-11
71.480,6,8,-11
71.500,5,6,-12
71.520,1,5,-13
71.540,0,5,-14
71.560,1,6,-16
71.580,4,7,-17
71.600,4,6,-19
71.620,5,6,-20
71.640,6,5,-20
71.660,6,5,-20
71.680,5,4,-18
71.700,5,3,-16
71.720,5,3,-14
71.740,6,3,-13
71.760,8,3,-13
71.780,9,4,-13
71.800,7,4,-13
71.820,3,4,-12
71.840,3,2,-12
71.860,7,0,-15
71.880,10,-2,-17
71.900,12,-2,-17
71.920,12,-2,-16
71.940,11,-2,-16
71.960,9,-2,-14
71.980,9,-2,-12
72.000,8,-2,-12
72.020,7,-2,-13
72.040,3,-2,-13
72.060,1,1,-13
72.080,0,3,-14
72.100,1,2,-15
72.120,8,2,-15
72.140,11,2,-14
72.160,14,2,-14
72.180,16,1,-14
72.200,17,-3,-14
72.220,16,-4,-14
72.240,13,-3,-14
72.260,13,0,-14
72.280,12,1,-14
72.300,9,0,-13
72.320,6,-1,-11
72.340,5,-1,-9
72.360,6,0,-9
72.380,8,1,-10
72.400,11,1,-11
72.420,12,0,-8
72.440,14,0,-8
72.460,14,0,-10
72.480,13,0,-13
72.500,10,-1,-17
72.520,9,-3,-17
72.540,9,-4,-15
72.560,8,-3,-13
72.580,7,-1,-11
72.600,7,2,-9
72.620,6,3,-8
72.640,3,4,-8
72.660,3,4,-8
72.680,11,2,-10
72.700,13,1,-11
72.720,13,-1,-13
72.740,13,-3,-17
72.760,15,-3,-19
72.780,17,-1,-19
72.800,17,-1,-15
72.820,14,-1,-14
72.840,10,0,-13
72.860,6,0,-12
72.880,5,0,-10
72.900,5,0,-8
72.920,7,1,-8
72.940,8,2,-8
72.960,14,1,-12
72.980,16,0,-14
73.000,15,-2,-14
73.020,12,-2,-13
73.040,7,-2,-13
73.060,5,-1,-12
73.080,5,2,-11
73.100,5,4,-9
73.120,4,5,-9
73.140,2,4,-8
73.160,8,0,-9
73.180,15,-2,-11
73.200,15,-2,-14
73.220,15,0,-15
73.240,14,0,-17
73.260,14,0,-18
73.280,15,0,-16
73.300,16,0,-15
73.320,13,-1,-14
73.340,8,-1,-13
73.360,5,0,-11
73.380,5,4,-7
73.400,5,4,-7
73.420,6,1,-12
73.440,8,1,-13
73.460,13,-1,-15
73.480,13,-2,-15
73.500,13,-2,-16
73.520,12,-2,-16
73.540,9,-1,-16
73.560,8,-1,-13
73.580,6,0,-10
73.600,6,1,-9
73.620,5,2,-8
73.640,5,3,-8
73.660,5,3,-9
73.680,10,2,-13
73.700,13,0,-14
73.720,16,-2,-16
73.740,17,-3,-16
73.760,17,-4,-16
73.780,16,-5,-15
73.800,15,-4,-13
73.820,15,-2,-13
73.840,11,0,-12
73.860,5,0,-11
73.880,3,2,-8
73.900,3,4,-6
73.920,7,1,-8
73.940,13,-1,-11
73.960,16,-2,-13
73.980,18,-2,-14
74.000,18,-4,-13
74.020,16,-5,-13
74.040,11,-4,-12
74.060,8,-2,-11
74.080,6,1,-10
74.100,5,1,-10
74.120,5,1,-9
74.140,4,2,-8
74.160,4,2,-8
74.180,12,1,-13
74.200,19,0,-14
74.220,19,-1,-13
74.240,17,-3,-13
74.260,14,-4,-15
74.280,14,-4,-15
74.300,16,-3,-15
74.320,16,-3,-15
74.340,12,-3,-12
74.360,6,-3,-11
74.380,4,-1,-9
74.400,4,2,-7
74.420,4,1,-7
74.440,4,0,-11
74.460,10,-2,-12
74.480,19,-2,-13
74.500,18,0,-12
74.520,13,0,-10
74.540,11,0,-10
74.560,10,-1,-12
74.580,9,-2,-12
74.600,8,-2,-12
74.620,6,-2,-11
74.640,5,-2,-9
74.660,7,0,-9
74.680,14,1,-9
74.700,17,0,-10
74.720,14,-1,-12
74.740,12,-1,-15
74.760,12,-1,-18
74.780,13,-1,-18
74.800,13,-2,-16
74.820,12,-5,-14
74.840,9,-6,-14
74.860,9,-5,-11
74.880,9,-4,-9
74.900,10,-1,-4
74.920,11,2,-4
74.940,11,3,-7
74.960,11,2,-12
74.980,11,0,-15
75.000,13,0,-15
75.020,15,2,-14
75.040,15,2,-12
75.060,13,1,-12
75.080,11,0,-14
75.100,11,-2,-14
75.120,10,-2,-12
75.140,6,-1,-10
75.160,4,0,-10
75.180,4,3,-10
75.200,3,4,-10
75.220,3,4,-11
75.240,12,-1,-12
75.260,12,-1,-12
75.280,12,-1,-14
75.300,12,-1,-17
75.320,12,-3,-19
75.340,12,-3,-19
75.360,9,-3,-16
75.380,9,-1,-15
75.400,8,2,-14
75.420,9,4,-13
75.440,10,6,-11
75.460,13,7,-8
75.480,11,7,-6
75.500,8,5,-7
75.520,9,3,-11
75.540,9,2,-12
75.560,9,1,-13
75.580,9,0,-13
75.600,10,-1,-15
75.620,11,-1,-16
75.640,11,-3,-16
75.660,11,-3,-14
75.680,11,-3,-13
75.700,11,0,-10
75.720,10,3,-10
75.740,8,6,-10
75.760,8,6,-10
75.780,9,6,-14
75.800,11,1,-14
75.820,11,1,-13
75.840,11,1,-9
75.860,11,0,-9
75.880,11,0,-13
75.900,11,2,-16
75.920,10,2,-16
75.940,10,0,-15
75.960,10,0,-13
75.980,10,0,-12
76.000,11,1,-10
76.020,12,1,-8
76.040,12,1,-8
76.060,11,1,-8
76.080,11,1,-11
76.100,14,2,-14
76.120,13,2,-14
76.140,10,3,-14
76.160,6,3,-13
76.180,6,1,-13
76.200,6,0,-13
76.220,8,1,-13
76.240,9,2,-13
76.260,9,3,-13
76.280,9,2,-14
76.300,9,1,-14
76.320,8,-2,-14
76.340,6,-3,-13
76.360,6,-2,-13
76.380,6,0,-13
76.400,7,1,-12
76.420,9,1,-12
76.440,10,1,-14
76.460,9,1,-15
76.480,9,4,-14
76.500,9,5,-13
76.520,8,5,-13
76.540,8,3,-13
76.560,8,1,-13
76.580,10,0,-13
76.600,13,0,-12
76.620,17,2,-11
76.640,17,3,-11
76.660,16,3,-11
76.680,12,0,-13
76.700,8,-1,-15
76.720,6,-2,-16
76.740,6,-2,-16
76.760,6,-2,-12
76.780,7,-2,-11
76.800,14,-2,-11
76.820,14,-2,-11
76.840,11,-1,-11
76.860,11,0,-12
76.880,14,0,-12
76.900,14,2,-11
76.920,14,3,-10
76.940,14,3,-10
76.960,13,3,-10
76.980,12,3,-9
77.000,8,3,-10
77.020,8,1,-13
77.040,7,0,-14
77.060,7,-1,-14
77.080,7,-3,-12
77.100,8,-3,-11
77.120,13,-3,-11
77.140,15,-3,-13
77.160,15,0,-13
77.180,15,3,-13
77.200,12,4,-11
77.220,11,2,-11
77.240,11,-2,-11
77.260,11,-3,-11
77.280,11,-3,-11
77.300,10,-1,-12
77.320,11,2,-12
77.340,11,3,-12
77.360,11,3,-11
77.380,11,1,-11
77.400,10,-1,-12
77.420,7,-2,-12
77.440,7,-2,-12
77.460,9,-4,-13
77.480,11,-4,-13
77.500,13,-3,-11
77.520,13,0,-11
77.540,11,2,-10
77.560,11,2,-11
77.580,13,2,-10
77.600,13,2,-10
77.620,11,2,-10
77.640,10,2,-11
77.660,9,2,-13
77.680,9,1,-13
77.700,9,0,-13
77.720,9,-1,-12
77.740,9,-2,-12
77.760,8,-4,-12
77.780,8,-4,-11
77.800,9,-5,-11
77.820,13,-5,-13
77.840,16,-3,-14
77.860,16,2,-14
77.880,16,3,-12
77.900,14,2,-11
77.920,10,-2,-11
77.940,9,-3,-10
77.960,9,-3,-10
77.980,9,-2,-9
78.000,10,0,-10
78.020,11,4,-11
78.040,12,4,-11
78.060,12,2,-11
78.080,11,-1,-11
78.100,10,-3,-11
78.120,10,-3,-11
78.140,10,-4,-11
78.160,12,-5,-13
78.180,13,-5,-14
78.200,13,-2,-14
78.220,8,-2,-14
78.240,8,-2,-14
78.260,9,-2,-13
78.280,10,-3,-13
78.300,10,-3,-14
78.320,9,-3,-16
78.340,7,-2,-16
78.360,3,-1,-16
78.380,0,1,-16
78.400,0,3,-15
78.420,6,3,-13
78.440,10,1,-13
78.460,9,1,-14
78.480,4,1,-14
78.500,3,1,-14
78.520,3,-2,-14
78.540,7,-3,-17
78.560,9,-2,-17
78.580,9,3,-17
78.600,8,3,-17
78.620,6,3,-15
78.640,5,1,-13
78.660,5,1,-12
78.680,6,2,-12
78.700,6,3,-12
78.720,5,3,-12
78.740,4,3,-13
78.760,4,3,-14
78.780,5,2,-14
78.800,5,1,-15
78.820,4,-1,-15
78.840,4,-2,-16
78.860,5,-2,-16
78.880,11,-1,-16
78.900,11,-2,-17
78.920,11,-2,-17
78.940,5,-5,-17
78.960,5,-5,-16
78.980,5,-3,-16
79.000,6,-1,-14
79.020,6,1,-14
79.040,5,2,-14
79.060,3,3,-14
79.080,3,3,-15
79.100,4,3,-15
79.120,8,1,-14
79.140,9,-1,-13
79.160,9,-3,-12
79.180,8,-3,-11
79.200,4,-3,-11
79.220,5,-3,-16
79.240,10,-3,-16
79.260,11,-1,-16
79.280,11,-1,-15
79.300,14,-1,-11
79.320,16,-4,-9
79.340,16,-4,-9
79.360,14,-4,-10
79.380,13,0,-11
79.400,13,2,-12
79.420,12,3,-12
79.440,8,0,-11
79.460,7,-4,-9
79.480,7,-4,-9
79.500,8,-4,-9
79.520,11,-5,-9
79.540,15,-6,-11
79.560,16,-4,-11
79.580,11,-4,-12
79.600,9,-5,-14
79.620,10,-6,-14
79.640,13,-6,-12
79.660,13,-5,-11
79.680,12,-4,-10
79.700,10,-2,-10
79.720,10,0,-11
79.740,10,2,-11
79.760,10,2,-11
79.780,11,2,-11
79.800,12,0,-10
79.820,12,-2,-9
79.840,12,-4,-8
79.860,14,-5,-8
79.880,14,-5,-12
79.900,12,-4,-14
79.920,10,0,-14
79.940,9,0,-12
79.960,9,-3,-10
79.980,10,-5,-8
80.000,11,-6,-8
80.020,12,-5,-8
80.040,12,-2,-8
80.060,14,2,-9
80.080,15,3,-10
80.100,15,3,-10
80.120,14,1,-10
80.140,11,-4,-10
80.160,9,-6,-11
80.180,8,-7,-11
80.200,10,-7,-11
80.220,14,-6,-10
80.240,14,-5,-11
80.260,11,-4,-11
80.280,10,-4,-11
80.300,12,-4,-11
80.320,14,-4,-11
80.340,14,-2,-10
80.360,13,0,-10
80.380,10,1,-11
80.400,8,1,-11
80.420,8,1,-11
80.440,8,-1,-11
80.460,9,-2,-9
80.480,9,-3,-9
80.500,8,-4,-9
80.520,8,-5,-9
80.540,10,-6,-12
80.560,13,-7,-13
80.580,15,-3,-13
80.600,15,0,-11
80.620,15,0,-10
80.640,15,-1,-10
80.660,14,-3,-10
80.680,14,-5,-10
80.700,13,-5,-10
80.720,12,-3,-10
80.740,12,-1,-10
80.760,12,1,-11
80.780,11,1,-11
80.800,10,1,-12
80.820,9,-1,-12
80.840,9,-4,-10
80.860,9,-5,-9
80.880,10,-6,-8
80.900,15,-5,-8
80.920,15,-4,-9
80.940,13,-4,-10
80.960,12,-6,-11
80.980,12,-6,-11
81.000,13,-4,-9
81.020,12,-2,-9
81.040,11,0,-9
81.060,9,0,-9
81.080,9,0,-10
81.100,9,0,-11
81.120,9,-1,-11
81.140,12,-2,-11
81.160,12,-3,-9
81.180,12,-3,-9
81.200,12,-4,-9
81.220,12,-6,-10
81.240,15,-7,-12
81.260,17,-5,-13
81.280,19,-3,-11
81.300,19,-3,-7
81.320,15,-3,-7
81.340,11,-5,-9
81.360,9,-6,-9
81.380,9,-4,-9
81.400,9,-1,-9
81.420,11,-1,-8
81.440,11,-2,-8
81.460,11,-2,-7
81.480,10,-3,-6
81.500,9,-3,-6
81.520,9,-3,-6
81.540,10,-4,-8
81.560,10,-4,-8
